Week_Start,Category,Units_Sold,Unit_Price_EUR,Revenue_EUR,Stock_Start,Stock_End,Supplier_Delay_Days,Demand_Spike,Out_of_Stock,Notes
2022-06-13,KN95/FFP2 Masks,17,1.35,22.95,23,8,3.6,Yes,No,COVID-related demand spike
2022-06-13,Antiseptic / Alcohol,21,4.16,87.36,28,9,4.1,Yes,No,COVID-related demand spike
2022-06-13,Hand Gloves,11,5.48,60.28,12,1,1.5,Yes,Yes,
2022-06-13,COVID Self Tests,0,4.64,0.0,3,3,1.7,Yes,No,COVID-related demand spike
2022-06-13,Pharmacy COVID Test Service,0,15.1,0.0,3,3,2.0,No,No,
2022-06-20,Adult Productive Cough Syrup,15,6.63,99.45,17,3,1.6,No,No,
2022-06-20,Adult Dry Cough Syrup,13,7.32,95.16,20,10,1.0,No,No,
2022-06-20,Children's Productive Cough Syrup,7,6.19,43.33,11,4,1.2,No,No,
2022-06-20,Children's Dry Cough Syrup,10,6.47,64.7,11,3,1.8,No,No,
2022-06-20,Cough Lozenges,24,3.1,74.4,34,10,1.7,No,No,
2022-06-20,Antibiotic Prescriptions,14,8.18,114.52,16,4,1.2,No,No,
2022-06-20,Vitamins & Supplements,19,11.57,219.83,25,9,0.9,No,No,
2022-06-20,Simple Masks,23,0.66,15.18,36,14,2.4,Yes,No,COVID-related demand spike
2022-06-20,KN95/FFP2 Masks,21,1.35,28.35,23,2,2.3,Yes,Yes,COVID-related demand spike
2022-06-20,Antiseptic / Alcohol,14,4.35,60.9,22,9,2.0,Yes,No,COVID-related demand spike
2022-06-20,Hand Gloves,15,5.75,86.25,23,8,2.7,Yes,No,
2022-06-20,COVID Self Tests,1,5.0,5.0,3,2,2.2,Yes,Yes,COVID-related demand spike
2022-06-20,Pharmacy COVID Test Service,0,14.65,0.0,3,3,1.9,No,No,
2022-06-27,Adult Productive Cough Syrup,16,6.92,110.72,24,10,1.1,No,No,
2022-06-27,Adult Dry Cough Syrup,17,7.06,120.02,26,11,0.3,No,No,
2022-06-27,Children's Productive Cough Syrup,10,5.71,57.1,13,5,2.7,No,No,
2022-06-27,Children's Dry Cough Syrup,10,5.96,59.6,16,7,2.0,No,No,
2022-06-27,Cough Lozenges,19,3.34,63.46,30,15,0.1,No,No,
2022-06-27,Antibiotic Prescriptions,9,8.57,77.13,15,8,3.4,No,No,
2022-06-27,Vitamins & Supplements,20,12.06,241.2,23,7,1.1,No,No,
2022-06-27,Simple Masks,26,0.64,16.64,37,17,1.8,Yes,No,COVID-related demand spike
2022-06-27,KN95/FFP2 Masks,18,1.38,24.84,24,10,1.8,Yes,No,COVID-related demand spike
2022-06-27,Antiseptic / Alcohol,17,4.05,68.85,18,4,2.4,Yes,No,COVID-related demand spike
2022-06-27,Hand Gloves,11,5.57,61.27,16,5,3.3,Yes,No,
2022-06-27,COVID Self Tests,0,4.63,0.0,3,3,0.7,Yes,No,COVID-related demand spike
2022-06-27,Pharmacy COVID Test Service,0,14.59,0.0,3,3,1.5,No,No,
2022-07-04,Adult Productive Cough Syrup,14,6.88,96.32,21,8,1.8,No,No,
2022-07-04,Adult Dry Cough Syrup,12,6.88,82.56,19,7,3.2,No,No,
2022-07-04,Children's Productive Cough Syrup,11,5.66,62.26,12,3,0.7,No,No,
2022-07-04,Children's Dry Cough Syrup,6,6.47,38.82,6,1,0.9,No,No,
2022-07-04,Cough Lozenges,27,3.26,88.02,37,13,2.2,No,No,
2022-07-04,Antibiotic Prescriptions,8,8.82,70.56,9,1,1.7,No,No,
2022-07-04,Vitamins & Supplements,12,11.38,136.56,18,8,1.0,No,No,
2022-07-04,Simple Masks,17,0.63,10.71,19,4,0.8,No,No,
2022-07-04,KN95/FFP2 Masks,11,1.4,15.4,16,6,1.9,No,No,
2022-07-04,Antiseptic / Alcohol,11,4.19,46.09,17,7,4.5,No,No,
2022-07-04,Hand Gloves,7,5.58,39.06,8,1,1.5,No,Yes,
2022-07-04,COVID Self Tests,0,4.67,0.0,3,3,3.0,No,No,
2022-07-04,Pharmacy COVID Test Service,1,15.11,15.11,3,2,2.6,Yes,No,
2022-07-11,Adult Productive Cough Syrup,16,6.63,106.08,18,5,0.4,No,No,
2022-07-11,Adult Dry Cough Syrup,16,6.84,109.44,22,9,1.6,No,No,
2022-07-11,Children's Productive Cough Syrup,9,5.87,52.83,10,1,1.5,No,No,
2022-07-11,Children's Dry Cough Syrup,6,6.49,38.94,8,2,2.2,No,Yes,
2022-07-11,Cough Lozenges,23,3.11,71.53,36,15,1.6,No,No,
2022-07-11,Antibiotic Prescriptions,13,8.35,108.55,20,7,2.6,No,No,
2022-07-11,Vitamins & Supplements,18,11.33,203.94,26,9,1.4,No,No,
2022-07-11,Simple Masks,24,0.65,15.6,30,9,1.8,No,No,
2022-07-11,KN95/FFP2 Masks,14,1.41,19.74,18,6,3.3,No,No,
2022-07-11,Antiseptic / Alcohol,16,4.32,69.12,23,10,2.1,No,No,
2022-07-11,Hand Gloves,7,5.44,38.08,10,4,0.9,No,No,
2022-07-11,COVID Self Tests,1,4.97,4.97,3,2,1.5,Yes,No,COVID-related demand spike
2022-07-11,Pharmacy COVID Test Service,0,14.81,0.0,3,4,2.0,No,No,
2022-07-18,Adult Productive Cough Syrup,17,7.13,121.21,18,3,2.7,No,No,
2022-07-18,Adult Dry Cough Syrup,12,7.08,84.96,15,5,1.1,No,No,
2022-07-18,Children's Productive Cough Syrup,9,5.88,52.92,10,3,1.1,No,No,
2022-07-18,Children's Dry Cough Syrup,9,6.34,57.06,13,6,2.7,No,No,
2022-07-18,Cough Lozenges,21,3.21,67.41,31,15,1.8,No,No,
2022-07-18,Antibiotic Prescriptions,12,8.76,105.12,18,9,1.3,No,No,
2022-07-18,Vitamins & Supplements,15,11.24,168.6,25,14,0.3,No,No,
2022-07-18,Simple Masks,13,0.64,8.32,18,7,4.9,No,No,
2022-07-18,KN95/FFP2 Masks,13,1.4,18.2,21,11,2.3,No,No,
2022-07-18,Antiseptic / Alcohol,11,4.21,46.31,17,8,0.5,No,No,
2022-07-18,Hand Gloves,10,5.7,57.0,16,8,2.8,No,No,
2022-07-18,COVID Self Tests,0,4.81,0.0,3,3,2.2,No,No,
2022-07-18,Pharmacy COVID Test Service,0,14.91,0.0,3,3,1.4,No,No,
2022-07-25,Adult Productive Cough Syrup,17,7.14,121.38,26,10,3.4,No,No,
2022-07-25,Adult Dry Cough Syrup,17,6.92,117.64,27,14,1.4,No,No,
2022-07-25,Children's Productive Cough Syrup,9,5.81,52.29,10,3,3.0,No,No,
2022-07-25,Children's Dry Cough Syrup,9,5.97,53.73,13,6,0,No,No,
2022-07-25,Cough Lozenges,22,3.22,70.84,24,3,2.1,No,No,
2022-07-25,Antibiotic Prescriptions,10,8.6,86.0,15,5,0.7,No,No,
2022-07-25,Vitamins & Supplements,17,12.05,204.85,27,11,1.7,No,No,
2022-07-25,Simple Masks,16,0.68,10.88,17,2,1.3,No,No,
2022-07-25,KN95/FFP2 Masks,8,1.38,11.04,12,5,2.6,No,No,
2022-07-25,Antiseptic / Alcohol,15,4.34,65.1,21,8,4.5,No,No,
2022-07-25,Hand Gloves,7,5.33,37.31,9,2,1.5,No,Yes,
2022-07-25,COVID Self Tests,0,4.91,0.0,3,3,2.9,No,No,
2022-07-25,Pharmacy COVID Test Service,0,15.73,0.0,3,3,1.0,No,No,
2022-08-01,Adult Productive Cough Syrup,14,6.94,97.16,20,8,1.4,No,No,
2022-08-01,Adult Dry Cough Syrup,12,7.07,84.84,16,6,1.9,No,No,
2022-08-01,Children's Productive Cough Syrup,9,5.76,51.84,15,7,2.3,No,No,
2022-08-01,Children's Dry Cough Syrup,8,5.95,47.6,12,4,0.5,No,No,
2022-08-01,Cough Lozenges,17,3.09,52.53,20,4,0.7,No,No,
2022-08-01,Antibiotic Prescriptions,9,8.33,74.97,11,4,1.0,No,No,
2022-08-01,Vitamins & Supplements,20,11.31,226.2,28,11,0.2,No,No,
2022-08-01,Simple Masks,15,0.66,9.9,16,4,1.6,No,No,
2022-08-01,KN95/FFP2 Masks,13,1.32,17.16,13,2,1.6,No,Yes,
2022-08-01,Antiseptic / Alcohol,16,4.37,69.92,18,4,2.7,No,No,
2022-08-01,Hand Gloves,10,5.47,54.7,13,4,1.1,No,No,
2022-08-01,COVID Self Tests,0,4.88,0.0,3,3,0,No,No,
2022-08-01,Pharmacy COVID Test Service,1,15.02,15.02,3,2,2.6,Yes,No,
2022-08-08,Adult Productive Cough Syrup,21,6.71,140.91,27,7,1.5,No,No,
2022-08-08,Adult Dry Cough Syrup,15,7.1,106.5,23,9,0.5,No,No,
2022-08-08,Children's Productive Cough Syrup,10,5.79,57.9,16,6,2.2,No,No,
2022-08-08,Children's Dry Cough Syrup,10,6.28,62.8,11,1,2.2,No,No,
2022-08-08,Cough Lozenges,28,3.22,90.16,36,11,1.9,No,No,
2022-08-08,Antibiotic Prescriptions,7,8.2,57.4,8,1,1.1,No,No,
2022-08-08,Vitamins & Supplements,25,11.23,280.75,35,14,1.8,No,No,
2022-08-08,Simple Masks,16,0.63,10.08,25,13,2.3,No,No,
2022-08-08,KN95/FFP2 Masks,9,1.32,11.88,11,3,4.6,No,No,
2022-08-08,Antiseptic / Alcohol,12,4.36,52.32,13,1,2.3,No,No,
2022-08-08,Hand Gloves,6,5.67,34.02,6,1,3.5,No,Yes,
2022-08-08,COVID Self Tests,0,5.01,0.0,3,3,1.9,No,No,
2022-08-08,Pharmacy COVID Test Service,1,14.69,14.69,3,2,2.7,Yes,No,
2022-08-15,Adult Productive Cough Syrup,9,7.02,63.18,14,6,0.9,No,No,
2022-08-15,Adult Dry Cough Syrup,17,7.34,124.78,25,12,0.5,No,No,
2022-08-15,Children's Productive Cough Syrup,10,6.05,60.5,13,4,2.4,No,No,
2022-08-15,Children's Dry Cough Syrup,8,6.08,48.64,12,4,1.7,No,No,
2022-08-15,Cough Lozenges,21,3.34,70.14,29,12,1.3,No,No,
2022-08-15,Antibiotic Prescriptions,11,8.2,90.2,16,8,1.3,No,No,
2022-08-15,Vitamins & Supplements,20,11.5,230.0,30,11,2.2,No,No,
2022-08-15,Simple Masks,15,0.64,9.6,21,9,4.7,No,No,
2022-08-15,KN95/FFP2 Masks,10,1.31,13.1,15,5,2.5,No,No,
2022-08-15,Antiseptic / Alcohol,15,4.38,65.7,18,5,2.9,No,No,
2022-08-15,Hand Gloves,6,5.34,32.04,8,3,3.1,No,No,
2022-08-15,COVID Self Tests,1,4.86,4.86,3,3,2.3,Yes,No,COVID-related demand spike
2022-08-15,Pharmacy COVID Test Service,1,15.1,15.1,3,3,2.5,Yes,No,
2022-08-22,Adult Productive Cough Syrup,11,6.93,76.23,15,4,2.1,No,No,
2022-08-22,Adult Dry Cough Syrup,15,7.35,110.25,18,5,0.6,No,No,
2022-08-22,Children's Productive Cough Syrup,7,6.13,42.91,11,5,0.7,No,No,
2022-08-22,Children's Dry Cough Syrup,8,6.15,49.2,9,3,1.7,No,No,
2022-08-22,Cough Lozenges,21,3.32,69.72,31,15,3.3,No,No,
2022-08-22,Antibiotic Prescriptions,10,8.55,85.5,12,3,0.6,No,No,
2022-08-22,Vitamins & Supplements,18,12.03,216.54,29,13,1.9,No,No,
2022-08-22,Simple Masks,21,0.68,14.28,22,1,1.3,No,No,
2022-08-22,KN95/FFP2 Masks,11,1.34,14.74,13,3,0.6,No,No,
2022-08-22,Antiseptic / Alcohol,15,4.11,61.65,20,8,2.9,No,No,
2022-08-22,Hand Gloves,7,5.77,40.39,11,5,6.7,No,No,
2022-08-22,COVID Self Tests,0,5.02,0.0,3,4,1.7,No,No,
2022-08-22,Pharmacy COVID Test Service,0,15.07,0.0,3,3,1.8,No,No,
2022-08-29,Adult Productive Cough Syrup,16,7.05,112.8,25,11,1.8,No,No,
2022-08-29,Adult Dry Cough Syrup,12,7.26,87.12,15,6,0.7,No,No,
2022-08-29,Children's Productive Cough Syrup,7,5.79,40.53,8,2,1.5,No,No,
2022-08-29,Children's Dry Cough Syrup,11,6.44,70.84,16,7,1.2,No,No,
2022-08-29,Cough Lozenges,23,3.12,71.76,35,16,1.3,No,No,
2022-08-29,Antibiotic Prescriptions,9,8.82,79.38,11,3,1.1,No,No,
2022-08-29,Vitamins & Supplements,13,12.05,156.65,19,7,1.6,No,No,
2022-08-29,Simple Masks,18,0.66,11.88,28,13,0,No,No,
2022-08-29,KN95/FFP2 Masks,9,1.32,11.88,14,6,4.3,No,No,
2022-08-29,Antiseptic / Alcohol,8,4.11,32.88,10,2,2.8,No,No,
2022-08-29,Hand Gloves,12,5.59,67.08,20,9,2.8,No,No,
2022-08-29,COVID Self Tests,0,4.95,0.0,3,3,1.9,No,No,
2022-08-29,Pharmacy COVID Test Service,0,15.17,0.0,3,3,1.5,No,No,
2022-09-05,Adult Productive Cough Syrup,17,7.01,119.17,25,12,3.2,No,No,
2022-09-05,Adult Dry Cough Syrup,13,7.26,94.38,15,2,0.6,No,No,
2022-09-05,Children's Productive Cough Syrup,11,5.79,63.69,16,8,2.1,No,No,
2022-09-05,Children's Dry Cough Syrup,8,6.01,48.08,9,2,1.9,No,No,
2022-09-05,Cough Lozenges,27,3.19,86.13,28,3,2.0,No,No,
2022-09-05,Antibiotic Prescriptions,12,8.22,98.64,20,9,1.6,No,No,
2022-09-05,Vitamins & Supplements,22,11.71,257.62,34,14,2.4,No,No,
2022-09-05,Simple Masks,23,0.65,14.95,36,13,1.7,No,No,
2022-09-05,KN95/FFP2 Masks,12,1.38,16.56,19,10,2.9,No,No,
2022-09-05,Antiseptic / Alcohol,12,4.3,51.6,14,4,1.5,No,No,
2022-09-05,Hand Gloves,10,5.52,55.2,10,1,4.1,No,No,
2022-09-05,COVID Self Tests,0,4.87,0.0,3,3,1.3,No,No,
2022-09-05,Pharmacy COVID Test Service,0,15.63,0.0,3,3,3.1,No,No,
2022-09-12,Adult Productive Cough Syrup,17,6.89,117.13,22,8,1.4,No,No,
2022-09-12,Adult Dry Cough Syrup,19,7.19,136.61,21,4,1.5,No,No,
2022-09-12,Children's Productive Cough Syrup,9,5.96,53.64,14,7,1.5,No,No,
2022-09-12,Children's Dry Cough Syrup,10,5.95,59.5,15,5,1.0,No,No,
2022-09-12,Cough Lozenges,26,3.34,86.84,35,9,1.8,No,No,
2022-09-12,Antibiotic Prescriptions,11,8.92,98.12,15,6,0.7,No,No,
2022-09-12,Vitamins & Supplements,15,11.78,176.7,18,4,1.7,No,No,
2022-09-12,Simple Masks,14,0.63,8.82,22,11,2.2,No,No,
2022-09-12,KN95/FFP2 Masks,12,1.39,16.68,16,6,3.7,No,No,
2022-09-12,Antiseptic / Alcohol,15,4.08,61.2,19,4,2.4,No,No,
2022-09-12,Hand Gloves,7,5.73,40.11,11,4,4.4,No,No,
2022-09-12,COVID Self Tests,1,4.66,4.66,3,3,1.8,Yes,No,COVID-related demand spike
2022-09-12,Pharmacy COVID Test Service,1,15.38,15.38,3,2,1.6,Yes,No,
2022-09-19,Adult Productive Cough Syrup,17,6.78,115.26,27,13,1.8,No,No,
2022-09-19,Adult Dry Cough Syrup,13,7.06,91.78,20,10,2.7,No,No,
2022-09-19,Children's Productive Cough Syrup,11,5.92,65.12,14,3,2.0,No,No,
2022-09-19,Children's Dry Cough Syrup,10,6.02,60.2,13,4,0.9,No,No,
2022-09-19,Cough Lozenges,18,3.08,55.44,26,9,1.5,No,No,
2022-09-19,Antibiotic Prescriptions,10,8.2,82.0,11,1,2.9,No,No,
2022-09-19,Vitamins & Supplements,19,11.07,210.33,26,10,1.4,No,No,
2022-09-19,Simple Masks,16,0.65,10.4,25,11,0,No,No,
2022-09-19,KN95/FFP2 Masks,8,1.33,10.64,9,2,2.2,No,No,
2022-09-19,Antiseptic / Alcohol,14,4.14,57.96,17,4,3.4,No,No,
2022-09-19,Hand Gloves,11,5.57,61.27,14,4,0.7,No,No,
2022-09-19,COVID Self Tests,0,4.87,0.0,3,3,1.4,No,No,
2022-09-19,Pharmacy COVID Test Service,0,15.64,0.0,3,3,3.4,No,No,
2022-09-26,Adult Productive Cough Syrup,14,6.86,96.04,17,5,1.6,No,No,
2022-09-26,Adult Dry Cough Syrup,16,7.37,117.92,17,1,1.3,No,No,
2022-09-26,Children's Productive Cough Syrup,9,5.67,51.03,11,3,2.1,No,No,
2022-09-26,Children's Dry Cough Syrup,9,6.07,54.63,10,2,2.0,No,No,
2022-09-26,Cough Lozenges,19,3.13,59.47,21,5,1.7,No,No,
2022-09-26,Antibiotic Prescriptions,14,8.32,116.48,19,7,4.7,No,No,
2022-09-26,Vitamins & Supplements,30,11.21,336.3,31,1,1.9,No,Yes,
2022-09-26,Simple Masks,17,0.67,11.39,26,13,3.5,No,No,
2022-09-26,KN95/FFP2 Masks,14,1.3,18.2,21,7,4.7,No,No,
2022-09-26,Antiseptic / Alcohol,14,4.36,61.04,20,7,1.5,No,No,
2022-09-26,Hand Gloves,8,5.67,45.36,9,2,0.4,No,No,
2022-09-26,COVID Self Tests,0,4.75,0.0,3,3,1.7,No,No,
2022-09-26,Pharmacy COVID Test Service,0,15.06,0.0,3,3,1.9,No,No,
2022-10-03,Adult Productive Cough Syrup,12,6.85,82.2,12,0,2.4,No,No,
2022-10-03,Adult Dry Cough Syrup,10,7.05,70.5,14,5,0.8,No,No,
2022-10-03,Children's Productive Cough Syrup,8,5.78,46.24,10,2,1.8,No,No,
2022-10-03,Children's Dry Cough Syrup,11,6.18,67.98,14,5,0.2,No,No,
2022-10-03,Cough Lozenges,13,3.3,42.9,14,2,0.7,No,No,
2022-10-03,Antibiotic Prescriptions,14,8.26,115.64,20,7,1.9,No,No,
2022-10-03,Vitamins & Supplements,24,11.38,273.12,40,20,3.5,No,No,
2022-10-03,Simple Masks,22,0.68,14.96,26,6,2.0,No,No,
2022-10-03,KN95/FFP2 Masks,8,1.32,10.56,13,6,2.8,No,No,
2022-10-03,Antiseptic / Alcohol,12,4.25,51.0,13,3,4.7,No,No,
2022-10-03,Hand Gloves,6,5.31,31.86,7,1,4.1,No,Yes,
2022-10-03,COVID Self Tests,1,4.63,4.63,3,2,2.2,Yes,No,COVID-related demand spike
2022-10-03,Pharmacy COVID Test Service,0,15.37,0.0,3,3,2.1,No,No,
2022-10-10,Adult Productive Cough Syrup,19,6.82,129.58,24,6,1.9,No,No,
2022-10-10,Adult Dry Cough Syrup,11,7.12,78.32,13,4,1.5,No,No,
2022-10-10,Children's Productive Cough Syrup,7,5.81,40.67,8,2,1.3,No,No,
2022-10-10,Children's Dry Cough Syrup,8,6.23,49.84,12,6,0,No,No,
2022-10-10,Cough Lozenges,20,3.26,65.2,30,11,2.4,No,No,
2022-10-10,Antibiotic Prescriptions,14,8.73,122.22,17,6,2.5,No,No,
2022-10-10,Vitamins & Supplements,24,12.05,289.2,27,7,0,No,No,
2022-10-10,Simple Masks,23,0.67,15.41,24,5,1.0,No,No,
2022-10-10,KN95/FFP2 Masks,14,1.33,18.62,19,5,2.7,No,No,
2022-10-10,Antiseptic / Alcohol,14,4.25,59.5,17,3,1.6,No,No,
2022-10-10,Hand Gloves,7,5.46,38.22,8,1,2.7,No,Yes,
2022-10-10,COVID Self Tests,0,4.8,0.0,3,4,0.5,No,No,
2022-10-10,Pharmacy COVID Test Service,1,14.77,14.77,3,3,2.3,Yes,No,
2022-10-17,Adult Productive Cough Syrup,24,7.13,171.12,25,5,2.1,No,No,
2022-10-17,Adult Dry Cough Syrup,16,6.97,111.52,19,5,2.1,No,No,
2022-10-17,Children's Productive Cough Syrup,8,5.82,46.56,12,4,2.2,No,No,
2022-10-17,Children's Dry Cough Syrup,6,6.35,38.1,9,4,0.6,No,No,
2022-10-17,Cough Lozenges,18,3.09,55.62,25,8,1.7,No,No,
2022-10-17,Antibiotic Prescriptions,15,8.25,123.75,23,8,0.5,No,No,
2022-10-17,Vitamins & Supplements,17,11.85,201.45,19,4,1.3,No,No,
2022-10-17,Simple Masks,20,0.65,13.0,32,16,4.5,No,No,
2022-10-17,KN95/FFP2 Masks,10,1.37,13.7,11,1,3.1,No,Yes,
2022-10-17,Antiseptic / Alcohol,16,4.07,65.12,24,9,1.5,No,No,
2022-10-17,Hand Gloves,9,5.52,49.68,12,3,3.5,No,No,
2022-10-17,COVID Self Tests,0,4.87,0.0,3,3,0.8,No,No,
2022-10-17,Pharmacy COVID Test Service,0,15.28,0.0,3,3,2.3,No,No,
2022-10-24,Adult Productive Cough Syrup,21,6.97,146.37,30,14,2.7,No,No,
2022-10-24,Adult Dry Cough Syrup,13,7.17,93.21,21,8,2.5,No,No,
2022-10-24,Children's Productive Cough Syrup,8,5.83,46.64,12,5,2.7,No,No,
2022-10-24,Children's Dry Cough Syrup,13,5.99,77.87,20,7,0.6,No,No,
2022-10-24,Cough Lozenges,17,3.12,53.04,22,9,0.8,No,No,
2022-10-24,Antibiotic Prescriptions,10,8.58,85.8,11,2,0.8,No,No,
2022-10-24,Vitamins & Supplements,24,11.7,280.8,35,15,1.9,No,No,
2022-10-24,Simple Masks,17,0.66,11.22,25,9,2.6,No,No,
2022-10-24,KN95/FFP2 Masks,12,1.36,16.32,14,4,1.8,No,No,
2022-10-24,Antiseptic / Alcohol,17,4.15,70.55,18,3,0.7,No,No,
2022-10-24,Hand Gloves,11,5.48,60.28,17,7,2.7,No,No,
2022-10-24,COVID Self Tests,0,4.97,0.0,3,3,3.1,No,No,
2022-10-24,Pharmacy COVID Test Service,1,15.48,15.48,3,2,2.0,Yes,No,
2022-10-31,Adult Productive Cough Syrup,12,6.76,81.12,18,8,1.5,No,No,
2022-10-31,Adult Dry Cough Syrup,16,7.03,112.48,22,7,2.8,No,No,
2022-10-31,Children's Productive Cough Syrup,8,5.78,46.24,9,3,3.5,No,No,
2022-10-31,Children's Dry Cough Syrup,10,6.14,61.4,16,8,1.8,No,No,
2022-10-31,Cough Lozenges,12,3.26,39.12,12,1,1.5,No,No,
2022-10-31,Antibiotic Prescriptions,12,8.74,104.88,18,7,1.3,No,No,
2022-10-31,Vitamins & Supplements,21,11.7,245.7,24,5,2.8,No,No,
2022-10-31,Simple Masks,23,0.65,14.95,28,9,0.8,No,No,
2022-10-31,KN95/FFP2 Masks,12,1.33,15.96,13,3,0.8,No,No,
2022-10-31,Antiseptic / Alcohol,17,4.19,71.23,18,2,3.5,No,Yes,
2022-10-31,Hand Gloves,12,5.35,64.2,13,2,3.7,No,Yes,
2022-10-31,COVID Self Tests,2,5.02,10.04,3,1,2.0,Yes,Yes,COVID-related demand spike
2022-10-31,Pharmacy COVID Test Service,0,15.56,0.0,3,3,2.4,No,No,
2022-11-07,Adult Productive Cough Syrup,21,6.71,140.91,23,3,0.5,No,No,
2022-11-07,Adult Dry Cough Syrup,24,7.3,175.2,34,15,1.5,No,No,
2022-11-07,Children's Productive Cough Syrup,13,6.01,78.13,18,6,1.1,No,No,
2022-11-07,Children's Dry Cough Syrup,13,6.02,78.26,15,4,2.2,No,No,
2022-11-07,Cough Lozenges,37,3.34,123.58,43,14,1.2,No,No,
2022-11-07,Antibiotic Prescriptions,16,8.37,133.92,23,9,1.9,No,No,
2022-11-07,Vitamins & Supplements,36,11.24,404.64,43,10,1.0,No,No,
2022-11-07,Simple Masks,25,0.66,16.5,29,5,3.3,No,No,
2022-11-07,KN95/FFP2 Masks,15,1.39,20.85,21,8,2.3,No,No,
2022-11-07,Antiseptic / Alcohol,19,4.31,81.89,26,9,3.4,No,No,
2022-11-07,Hand Gloves,9,5.31,47.79,9,1,2.9,No,Yes,
2022-11-07,COVID Self Tests,0,4.65,0.0,3,3,1.6,No,No,
2022-11-07,Pharmacy COVID Test Service,1,15.18,15.18,3,2,1.7,Yes,No,
2022-11-14,Adult Productive Cough Syrup,22,6.7,147.4,24,2,1.8,No,No,
2022-11-14,Adult Dry Cough Syrup,20,7.23,144.6,31,12,2.0,No,No,
2022-11-14,Children's Productive Cough Syrup,18,5.93,106.74,22,5,0.7,No,No,
2022-11-14,Children's Dry Cough Syrup,14,6.43,90.02,21,7,1.2,No,No,
2022-11-14,Cough Lozenges,34,3.15,107.1,37,6,1.9,No,No,
2022-11-14,Antibiotic Prescriptions,21,8.4,176.4,31,10,1.5,No,No,
2022-11-14,Vitamins & Supplements,34,11.95,406.3,42,8,1.2,No,No,
2022-11-14,Simple Masks,19,0.64,12.16,22,4,2.9,No,No,
2022-11-14,KN95/FFP2 Masks,12,1.31,15.72,15,6,2.9,No,No,
2022-11-14,Antiseptic / Alcohol,9,4.15,37.35,9,0,2.5,No,No,
2022-11-14,Hand Gloves,7,5.3,37.1,10,3,2.0,No,No,
2022-11-14,COVID Self Tests,1,4.66,4.66,3,2,2.4,Yes,Yes,COVID-related demand spike
2022-11-14,Pharmacy COVID Test Service,0,14.83,0.0,3,3,0.8,No,No,
2022-11-21,Adult Productive Cough Syrup,25,6.53,163.25,30,9,1.8,No,No,
2022-11-21,Adult Dry Cough Syrup,19,6.85,130.15,29,11,2.0,No,No,
2022-11-21,Children's Productive Cough Syrup,12,5.76,69.12,17,8,1.8,No,No,
2022-11-21,Children's Dry Cough Syrup,14,6.28,87.92,17,3,2.2,No,No,
2022-11-21,Cough Lozenges,29,3.35,97.15,34,8,0.8,No,No,
2022-11-21,Antibiotic Prescriptions,16,8.34,133.44,18,5,0.2,No,No,
2022-11-21,Vitamins & Supplements,28,11.23,314.44,42,17,0.3,No,No,
2022-11-21,Simple Masks,16,0.65,10.4,26,11,3.6,No,No,
2022-11-21,KN95/FFP2 Masks,8,1.37,10.96,12,4,2.9,No,No,
2022-11-21,Antiseptic / Alcohol,14,4.3,60.2,21,10,3.0,No,No,
2022-11-21,Hand Gloves,12,5.42,65.04,20,9,0,No,No,
2022-11-21,COVID Self Tests,0,4.66,0.0,3,3,1.3,No,No,
2022-11-21,Pharmacy COVID Test Service,0,14.64,0.0,3,3,2.2,No,No,
2022-11-28,Adult Productive Cough Syrup,29,6.79,196.91,44,15,0.5,No,No,
2022-11-28,Adult Dry Cough Syrup,15,7.4,111.0,16,1,0.7,No,No,
2022-11-28,Children's Productive Cough Syrup,14,5.92,82.88,22,9,2.6,No,No,
2022-11-28,Children's Dry Cough Syrup,13,6.36,82.68,20,7,1.3,No,No,
2022-11-28,Cough Lozenges,33,3.35,110.55,42,13,1.9,No,No,
2022-11-28,Antibiotic Prescriptions,18,8.29,149.22,29,15,2.5,No,No,
2022-11-28,Vitamins & Supplements,29,11.67,338.43,47,20,2.6,No,No,
2022-11-28,Simple Masks,14,0.68,9.52,22,10,2.6,No,No,
2022-11-28,KN95/FFP2 Masks,10,1.41,14.1,16,9,3.1,No,No,
2022-11-28,Antiseptic / Alcohol,14,4.06,56.84,15,1,3.3,No,No,
2022-11-28,Hand Gloves,9,5.34,48.06,10,2,4.5,No,Yes,
2022-11-28,COVID Self Tests,1,4.79,4.79,3,2,2.4,Yes,Yes,COVID-related demand spike
2022-11-28,Pharmacy COVID Test Service,0,15.24,0.0,3,3,1.8,No,No,
2022-12-05,Adult Productive Cough Syrup,22,6.97,153.34,36,19,1.5,No,No,
2022-12-05,Adult Dry Cough Syrup,17,6.98,118.66,22,5,3.7,No,No,
2022-12-05,Children's Productive Cough Syrup,15,5.95,89.25,20,7,0.8,No,No,
2022-12-05,Children's Dry Cough Syrup,11,6.0,66.0,16,8,0.9,No,No,
2022-12-05,Cough Lozenges,36,3.1,111.6,55,21,1.4,No,No,
2022-12-05,Antibiotic Prescriptions,21,8.83,185.43,34,19,0.7,No,No,
2022-12-05,Vitamins & Supplements,24,11.28,270.72,32,10,2.5,No,No,
2022-12-05,Simple Masks,20,0.66,13.2,22,3,2.7,No,No,
2022-12-05,KN95/FFP2 Masks,8,1.4,11.2,10,3,2.4,No,No,
2022-12-05,Antiseptic / Alcohol,13,4.22,54.86,20,7,2.5,No,No,
